,date,avg_temp,avg_humidity,avg_dewpoint,avg_barometer,avg_windspeed,avg_gustspeed,avg_direction,day_rainfall,month_rainfall,year_rainfall,max_rain_per_minute,max_temp,min_temp,max_humidity,min_humidity,max_pressure,min_pressure,max_windspeed,max_gustspeed,max_heat_index,weather_code
883,2016-06-24,17.72,55,6.72,29.7,3.7,5.8,98,0.25,36.58,134.62,0.25,29.06,7.11,93,15,29.801,29.594,24.2,38.0,81.4,Rain
884,2016-06-25,18.61,44,5.0,29.7,4.4,7.3,111,0.25,36.83,134.87,0.25,26.72,9.78,80,18,29.845,29.624,20.7,28.8,79.1,Rain
885,2016-06-26,18.22,44,2.22,29.9,2.6,4.6,107,0.0,36.83,134.87,0.0,28.67,6.22,90,6,29.962,29.784,15.0,20.7,80.8,No Rain
886,2016-06-27,18.11,44,3.89,29.9,2.6,4.6,106,0.0,36.83,134.87,0.0,28.11,5.11,78,10,30.011,29.851,13.8,19.6,80.2,No Rain
887,2016-06-28,18.78,50,5.83,29.9,1.9,3.6,107,0.0,36.83,134.87,0.0,28.33,8.22,90,14,30.025,29.761,12.7,18.4,80.5,No Rain
888,2016-06-29,18.78,46,4.11,29.8,4.2,6.7,107,0.25,37.08,135.13,0.25,30.56,7.61,92,11,29.893,29.687,25.3,33.4,83.4,Rain
889,2016-06-30,14.17,66,7.56,29.9,1.8,3.4,106,5.84,42.93,140.97,0.25,21.61,8.17,90,32,30.018,29.713,10.4,16.1,77.5,Rain
890,2016-07-01,15.22,73,9.94,29.8,2.9,4.6,106,0.51,0.51,141.48,0.25,21.94,11.78,93,37,29.938,29.692,13.8,19.6,77.4,Rain
891,2016-07-02,15.0,69,9.11,29.7,1.3,2.4,104,0.0,0.51,141.48,0.0,19.89,10.39,89,43,29.799,29.685,11.5,17.3,67.8,No Rain
892,2016-07-03,18.83,41,3.39,29.7,5.9,9.4,110,0.0,0.51,141.48,0.0,28.44,9.89,85,15,29.807,29.622,17.3,26.5,80.5,No Rain
893,2016-07-04,20.83,31,2.5,29.6,7.8,11.7,116,0.0,0.51,141.48,0.0,27.28,16.39,42,16,29.697,29.556,18.4,27.6,79.2,No Rain
894,2016-07-05,19.5,36,3.61,29.6,5.2,8.7,118,0.0,0.51,141.48,0.0,25.83,11.56,64,19,29.663,29.539,16.1,26.5,78.0,No Rain
895,2016-07-06,18.28,38,-0.28,29.6,5.3,8.2,111,0.0,0.51,141.48,0.0,27.17,6.56,85,12,29.786,29.442,20.7,28.8,78.9,No Rain
896,2016-07-07,17.78,30,-1.44,29.7,3.6,5.9,118,0.0,0.51,141.48,0.0,28.56,5.5,63,12,29.775,29.519,16.1,31.1,80.7,No Rain
897,2016-07-08,17.17,46,2.94,29.7,2.1,4.0,115,1.02,1.52,142.49,0.25,29.5,5.89,80,11,29.859,29.668,17.3,27.6,81.9,Rain
898,2016-07-09,19.78,38,0.0,29.7,4.7,7.3,112,0.0,1.52,142.49,0.0,29.94,5.06,84,10,29.926,29.537,20.7,27.6,82.6,No Rain
899,2016-07-10,22.33,21,-2.83,29.4,6.8,10.5,117,0.0,1.52,142.49,0.0,30.33,12.0,45,9,29.572,29.231,21.9,33.4,83.2,No Rain
900,2016-07-11,20.44,18,-5.06,29.4,8.2,12.8,115,0.0,1.52,142.49,0.0,24.78,15.28,29,12,29.634,29.178,25.3,36.8,76.2,No Rain
901,2016-07-12,18.11,28,-3.78,29.6,4.0,6.6,116,0.0,1.52,142.49,0.0,26.83,5.61,69,9,29.758,29.554,19.6,27.6,78.3,No Rain
902,2016-07-13,18.67,24,-5.33,29.7,3.3,5.7,119,0.0,1.52,142.49,0.0,31.0,4.5,60,7,29.807,29.659,17.3,26.5,84.2,No Rain
903,2016-07-14,16.11,38,1.17,29.8,3.0,5.4,118,0.0,1.52,142.49,0.0,24.33,5.06,64,25,29.903,29.767,12.7,19.6,77.1,No Rain
904,2016-07-15,15.39,58,4.94,29.8,2.9,5.1,118,0.0,1.52,142.49,0.0,27.56,4.78,88,9,29.911,29.669,16.1,19.6,79.3,No Rain
905,2016-07-16,18.78,46,1.89,29.7,3.6,5.9,112,0.0,1.52,142.49,0.0,31.22,5.67,91,9,29.807,29.518,19.6,27.6,84.4,No Rain
906,2016-07-17,18.89,41,4.28,29.7,3.4,6.0,120,0.0,1.52,142.49,0.0,26.94,9.56,66,18,29.791,29.557,20.7,29.9,79.0,No Rain
907,2016-07-18,18.5,53,6.67,29.8,2.7,4.6,118,0.0,1.52,142.49,0.0,30.39,9.72,86,16,29.939,29.756,15.0,20.7,83.3,No Rain
908,2016-07-19,22.39,37,6.11,29.7,6.0,9.4,119,0.0,1.52,142.49,0.0,29.83,12.33,76,20,29.848,29.614,16.1,26.5,82.7,No Rain
909,2016-07-20,19.94,49,7.33,29.8,4.6,7.3,117,4.06,5.59,146.56,0.51,29.72,11.28,86,17,29.849,29.67,15.0,19.6,82.3,Rain
910,2016-07-21,20.78,42,6.0,29.8,3.3,5.5,115,0.51,5.84,147.07,0.25,29.83,13.44,78,16,29.959,29.726,19.6,26.5,82.4,Rain
911,2016-07-22,21.33,42,6.28,29.8,4.5,7.0,117,0.0,5.84,147.07,0.0,31.11,10.94,76,19,29.969,29.598,13.8,20.7,84.6,No Rain
912,2016-07-23,23.5,27,2.72,29.6,6.3,9.7,120,0.0,5.84,147.07,0.0,32.17,15.61,50,14,29.692,29.507,16.1,28.8,85.9,No Rain
913,2016-07-24,19.56,42,4.22,29.7,5.0,7.8,118,0.25,6.1,147.32,0.25,28.94,10.78,81,12,29.868,29.606,24.2,35.7,81.2,Rain
914,2016-07-25,19.33,45,3.0,29.8,2.8,4.6,117,0.0,6.1,147.32,0.0,30.89,6.83,92,7,29.923,29.661,18.4,27.6,84.0,No Rain
915,2016-07-26,18.83,31,0.22,29.8,3.9,6.2,118,0.0,6.1,147.32,0.0,29.17,8.83,60,11,29.893,29.682,20.7,26.5,81.5,No Rain
916,2016-07-27,19.72,38,4.11,29.8,2.8,5.0,119,0.0,6.1,147.32,0.0,28.22,8.67,62,16,29.891,29.666,12.7,18.4,80.8,No Rain
917,2016-07-28,17.5,62,8.94,29.8,3.0,5.4,118,0.0,6.1,147.32,0.0,30.17,8.89,86,10,29.866,29.64,15.0,25.3,82.9,No Rain
918,2016-07-29,18.5,62,10.44,29.7,3.4,6.0,120,0.0,6.1,147.32,0.0,25.0,12.0,88,33,29.842,29.622,15.0,19.6,78.1,No Rain
919,2016-07-30,19.44,51,5.61,29.6,3.1,5.6,117,0.0,6.1,147.32,0.0,31.94,7.44,92,9,29.75,29.492,15.0,21.9,85.5,No Rain
920,2016-07-31,16.28,62,7.17,29.7,3.2,5.0,117,12.19,18.29,159.51,1.27,29.61,8.67,89,17,29.848,29.521,16.1,24.2,82.1,Rain
921,2016-08-01,20.06,40,2.5,29.7,2.8,4.7,119,0.0,0.0,159.51,0.0,30.89,9.0,89,12,29.834,29.59,15.0,21.9,83.9,No Rain
922,2016-08-02,15.5,59,6.67,29.9,2.1,3.5,118,3.56,3.56,163.07,0.76,26.94,7.89,86,24,30.029,29.763,17.3,21.9,79.2,Rain
923,2016-08-03,18.78,54,6.78,29.8,2.5,4.2,118,0.0,3.56,163.07,0.0,28.67,7.5,93,16,29.997,29.571,20.7,27.6,81.0,No Rain
924,2016-08-04,13.61,61,5.67,29.8,1.3,2.4,119,0.51,4.06,163.58,0.25,16.67,10.44,86,38,29.962,29.635,8.1,11.5,62.0,Rain
925,2016-08-05,12.72,77,8.72,29.9,0.7,1.6,117,0.76,4.83,164.34,0.25,15.11,10.11,88,61,29.967,29.856,4.6,5.8,59.2,Rain
926,2016-08-06,14.94,74,9.83,29.8,1.8,3.4,118,0.0,4.83,164.34,0.0,23.33,8.89,94,36,29.874,29.711,12.7,21.9,77.4,No Rain
927,2016-08-07,18.44,52,6.83,29.7,2.5,4.7,119,0.25,5.33,164.59,0.25,26.22,8.33,89,26,29.847,29.536,11.5,16.1,78.6,Rain
928,2016-08-08,20.28,36,3.67,29.6,5.2,8.3,119,0.0,5.33,164.59,0.0,26.89,12.5,60,19,29.72,29.491,18.4,26.5,78.8,No Rain
929,2016-08-09,19.17,41,4.06,29.6,4.2,6.9,116,0.51,5.59,165.1,0.25,32.61,8.89,73,11,29.735,29.482,18.4,28.8,86.5,Rain
930,2016-08-10,17.5,49,4.83,29.7,3.7,6.1,116,0.51,6.35,165.61,0.25,28.67,7.33,78,16,29.842,29.537,24.2,32.2,80.9,Rain
931,2016-08-11,19.11,36,2.61,29.7,5.8,9.1,115,0.0,6.35,165.61,0.0,26.22,10.67,77,4,29.832,29.572,18.4,29.9,78.1,No Rain
932,2016-08-12,14.33,49,2.78,29.9,2.2,4.1,120,0.0,6.35,165.61,0.0,23.17,3.83,81,27,30.004,29.806,12.7,17.3,77.3,No Rain
933,2016-08-13,14.78,44,0.28,29.9,2.3,4.1,121,0.0,6.35,165.61,0.0,24.72,3.83,83,14,30.015,29.836,15.0,19.6,76.4,No Rain
934,2016-08-14,16.17,38,-1.33,29.9,1.8,3.4,119,0.0,6.35,165.61,0.0,26.94,3.61,81,11,30.018,29.735,10.4,18.4,78.6,No Rain
935,2016-08-15,15.56,37,-0.78,29.9,2.3,4.0,118,0.76,7.11,166.37,0.25,28.06,5.06,62,11,30.063,29.758,16.1,26.5,80.0,Rain
936,2016-08-16,15.61,45,2.28,29.9,1.9,3.4,115,0.0,7.11,166.37,0.0,26.56,4.56,81,16,30.056,29.797,13.8,19.6,78.4,No Rain
937,2016-08-17,16.33,43,1.33,29.9,1.9,3.7,115,0.0,7.11,166.37,0.0,27.06,4.94,82,13,29.99,29.74,12.7,19.6,78.8,No Rain
938,2016-08-18,13.83,59,5.06,29.8,2.2,3.5,108,5.08,12.19,171.45,0.25,24.11,6.22,89,22,30.013,29.706,16.1,24.2,77.2,Rain
939,2016-08-19,11.22,80,7.5,29.9,2.3,4.1,110,4.06,16.26,175.51,0.25,20.72,6.39,93,34,29.974,29.695,13.8,19.6,77.3,Rain
940,2016-08-20,11.83,66,4.94,29.9,2.4,4.3,115,0.25,16.51,175.77,0.25,19.89,4.33,90,38,30.001,29.772,12.7,16.1,67.8,Rain
941,2016-08-21,9.28,65,2.22,29.8,0.6,1.2,106,0.0,16.51,175.77,0.0,17.78,4.22,85,29,29.911,29.638,3.5,5.8,64.0,No Rain
942,2016-08-22,15.89,39,0.5,29.7,5.0,7.8,109,0.0,16.51,175.77,0.0,25.39,7.5,66,15,29.794,29.333,27.6,34.5,77.0,No Rain
943,2016-08-23,17.94,31,0.39,29.7,5.8,8.2,112,0.0,16.51,175.77,0.0,23.28,14.44,51,15,29.894,29.333,18.4,26.5,75.9,No Rain
944,2016-08-24,12.28,65,5.61,29.9,2.1,2.8,112,1.78,18.29,177.55,0.25,16.56,5.5,90,44,30.049,29.751,17.3,21.9,61.8,Rain
945,2016-08-25,8.78,79,4.94,30.1,2.0,2.9,94,3.3,21.59,180.85,0.25,16.89,2.17,95,43,30.219,29.946,12.7,16.1,62.4,Rain
946,2016-08-26,13.06,54,2.89,29.9,3.9,5.3,98,0.51,21.84,181.36,0.25,21.5,7.5,84,24,29.98,29.728,24.2,26.5,77.1,Rain
947,2016-08-27,13.94,51,3.44,29.8,2.4,2.9,87,0.0,21.84,181.36,0.0,24.06,6.22,82,26,30.01,29.608,13.8,13.8,77.7,No Rain
948,2016-08-28,12.78,54,3.28,30.0,0.8,1.0,78,0.0,21.84,181.36,0.0,23.33,4.06,79,43,30.165,29.85,19.6,19.6,77.3,No Rain
949,2016-08-29,13.67,56,3.78,30.0,2.0,2.7,107,3.56,25.4,184.91,1.52,23.33,6.44,87,22,30.258,29.736,19.6,20.7,76.2,Rain
950,2016-08-30,14.44,62,6.22,30.0,1.3,1.6,97,0.0,25.4,184.91,0.0,22.28,5.83,92,35,30.272,29.842,11.5,13.8,77.4,No Rain
951,2016-08-31,14.67,67,7.78,30.0,1.1,1.4,94,0.0,25.4,184.91,0.0,22.67,4.61,93,41,30.24,29.774,11.5,12.7,77.5,No Rain
952,2016-09-01,15.5,65,7.56,29.9,1.1,1.4,0,0.0,0.0,184.91,0.0,26.33,5.33,93,31,30.17,29.742,11.5,12.7,78.9,No Rain
953,2016-09-02,15.44,56,6.33,29.7,2.7,3.1,9,0.25,0.25,185.17,0.25,22.5,9.5,69,30,29.891,29.495,19.6,19.6,77.3,Rain
954,2016-09-03,15.5,60,6.44,29.8,1.8,2.2,73,1.27,1.52,186.44,0.76,24.33,6.72,86,27,29.941,29.46,19.6,19.6,77.5,Rain
955,2016-09-04,14.39,56,3.94,29.6,3.7,4.6,93,0.25,1.78,186.69,0.25,24.22,6.72,89,19,29.832,29.429,17.3,19.6,76.9,Rain
956,2016-09-05,14.89,41,-2.44,29.7,2.1,2.7,87,0.0,1.78,186.69,0.0,25.33,2.17,85,12,29.897,29.538,13.8,19.6,76.7,No Rain
957,2016-09-06,13.89,52,2.56,29.8,3.5,4.1,113,0.0,1.78,186.69,0.0,25.61,4.06,88,11,30.039,29.623,25.3,26.5,77.7,No Rain
958,2016-09-07,14.78,54,2.11,29.8,3.7,4.5,117,0.0,1.78,186.69,0.0,25.5,5.89,92,11,29.913,29.581,23.0,26.5,76.8,No Rain
959,2016-09-08,15.06,36,-3.56,29.8,3.7,4.5,119,0.0,1.78,186.69,0.0,27.44,1.17,72,10,30.183,29.646,19.6,19.6,79.2,No Rain
960,2016-09-09,12.22,39,-2.56,29.9,3.6,4.6,118,0.0,1.78,186.69,0.0,23.06,2.17,80,15,30.251,29.639,18.4,20.7,75.6,No Rain
961,2016-09-10,11.44,46,-3.28,30.1,1.9,2.8,119,0.0,1.78,186.69,0.0,24.11,-3.11,90,8,30.361,29.66,12.7,18.4,76.1,No Rain
962,2016-09-11,19.56,15,-9.0,29.6,4.3,4.8,115,0.0,1.78,186.69,0.0,27.78,9.67,41,10,29.812,29.375,24.2,24.2,79.6,No Rain
963,2016-09-12,14.44,45,2.22,29.7,4.3,5.0,98,0.25,2.03,186.94,0.25,22.11,8.5,76,31,29.896,29.346,26.5,27.6,77.1,Rain
964,2016-09-13,10.28,79,6.72,29.9,2.1,2.5,108,0.0,2.03,186.94,0.0,15.33,7.61,91,61,30.065,29.674,17.3,17.3,59.6,No Rain
965,2016-09-14,11.78,63,3.72,29.9,2.2,3.0,24,0.25,2.54,187.2,0.25,21.56,1.94,94,26,30.115,29.725,19.6,28.8,77.1,Rain
966,2016-09-15,11.33,46,-1.67,29.8,4.6,6.7,108,0.0,2.54,187.2,0.0,20.28,1.5,83,18,30.016,29.717,24.2,29.9,74.6,No Rain
967,2016-09-16,8.72,56,-0.39,30.0,1.5,2.7,104,0.0,2.54,187.2,0.0,17.22,-0.78,85,27,30.116,29.905,12.7,17.3,63.0,No Rain
968,2016-09-17,11.94,41,-5.11,29.9,3.8,6.0,111,0.0,2.54,187.2,0.0,22.61,-0.39,89,11,30.088,29.758,18.4,27.6,73.6,No Rain
969,2016-09-18,18.83,20,-4.72,29.7,9.1,13.0,112,0.0,2.54,187.2,0.0,26.11,12.44,27,15,29.776,29.598,28.8,38.0,77.7,No Rain
970,2016-09-19,19.72,19,-5.67,29.8,5.2,7.8,119,0.0,2.54,187.2,0.0,27.67,9.39,36,10,29.869,29.664,17.3,26.5,79.4,No Rain
971,2016-09-20,15.89,24,-6.33,29.8,2.6,4.0,119,0.0,2.54,187.2,0.0,24.5,6.94,47,10,29.968,29.729,18.4,18.4,75.5,No Rain
972,2016-09-21,17.33,34,1.06,29.7,4.3,6.7,118,0.0,2.54,187.2,0.0,22.11,11.61,60,22,29.774,29.625,12.7,19.6,76.6,No Rain
973,2016-09-22,13.67,63,6.39,29.7,2.9,4.3,113,0.0,2.54,187.2,0.0,22.0,4.94,80,40,29.812,29.446,13.8,16.1,77.5,No Rain
974,2016-09-23,12.33,56,2.22,29.5,5.0,6.0,106,0.0,2.54,187.2,0.0,22.28,2.11,94,28,29.699,29.348,25.3,26.5,76.5,No Rain
975,2016-09-24,6.56,50,-3.17,29.9,6.1,6.8,120,1.02,3.3,188.21,1.02,8.72,2.78,95,44,30.112,29.315,24.2,26.5,47.7,Rain
976,2016-09-25,8.89,48,-2.06,30.2,2.7,3.1,99,0.0,3.3,188.21,0.0,16.44,1.44,74,27,30.327,30.059,13.8,13.8,61.6,No Rain
977,2016-09-26,8.94,53,-2.28,30.3,1.2,1.5,108,0.0,3.3,188.21,0.0,20.22,-2.78,86,23,30.439,30.084,11.5,11.5,74.6,No Rain
978,2016-09-27,11.22,45,-3.06,30.0,1.4,2.0,118,0.0,3.3,188.21,0.0,23.28,-1.61,86,16,30.362,29.904,12.7,12.7,76.6,No Rain
979,2016-09-28,11.89,41,-2.5,30.1,1.0,1.3,115,0.0,3.3,188.21,0.0,21.44,0.39,70,22,30.377,29.951,11.5,12.7,74.8,No Rain
980,2016-09-29,13.17,47,0.0,30.1,1.0,1.2,110,0.0,3.3,188.21,0.0,24.72,0.78,79,17,30.419,29.869,18.4,18.4,78.3,No Rain
981,2016-09-30,11.5,58,3.22,30.0,2.3,2.7,110,1.02,4.32,189.23,0.76,18.5,5.72,84,37,30.15,29.828,13.8,16.1,65.3,Rain
982,2016-10-01,9.5,66,1.5,29.9,0.9,1.1,70,0.0,0.0,189.23,0.0,23.56,1.11,92,28,30.094,29.718,18.4,19.6,76.6,No Rain
983,2016-10-02,11.39,42,-2.28,29.7,1.5,1.7,104,0.0,0.0,189.23,0.0,20.17,2.89,80,24,30.132,29.515,10.4,11.5,76.8,No Rain
984,2016-10-03,7.78,50,-3.89,29.5,6.1,7.6,115,0.0,0.0,189.23,0.0,17.17,0.22,87,22,29.815,29.337,35.7,35.7,62.9,No Rain
985,2016-10-04,5.67,33,-9.44,29.6,9.5,12.6,110,0.0,0.0,189.23,0.0,10.72,1.17,43,27,29.767,29.454,27.6,33.4,51.3,No Rain
986,2016-10-05,6.94,34,-8.33,29.8,7.5,9.6,112,0.0,0.0,189.23,0.0,12.83,2.5,56,22,29.878,29.689,24.2,31.1,55.1,No Rain
987,2016-10-06,3.0,66,-3.22,30.0,2.4,3.5,112,2.03,2.03,191.26,0.25,9.0,-2.28,91,31,30.277,29.774,21.9,21.9,48.2,Rain
988,2016-10-07,5.06,39,-9.33,30.2,5.0,6.4,113,0.0,2.03,191.26,0.0,14.44,-2.94,68,15,30.346,30.105,24.2,26.5,58.0,No Rain
989,2016-10-08,10.33,26,-10.28,30.1,3.0,4.0,118,0.0,2.03,191.26,0.0,19.67,-2.33,60,11,30.252,29.921,13.8,16.1,67.4,No Rain
990,2016-10-09,10.0,35,-6.67,30.0,2.6,3.4,118,0.0,2.03,191.26,0.0,21.5,-1.61,64,15,30.232,29.786,15.0,17.3,73.5,No Rain
991,2016-10-10,12.39,37,-3.11,29.8,5.9,7.2,112,0.0,2.03,191.26,0.0,19.5,4.06,71,21,29.939,29.669,26.5,31.1,67.1,No Rain
992,2016-10-11,9.39,60,1.61,29.9,3.8,4.8,105,4.06,6.1,195.33,0.76,16.28,4.17,88,39,30.038,29.656,21.9,27.6,61.3,Rain
993,2016-10-12,8.06,58,-2.0,30.0,3.2,4.6,113,1.02,7.11,196.34,0.25,16.83,-0.72,94,21,30.168,29.876,15.0,19.6,62.3,Rain
994,2016-10-13,8.56,45,-5.17,30.0,3.2,5.1,116,0.0,7.11,196.34,0.0,21.06,-1.11,75,13,30.266,29.672,19.6,28.8,72.7,No Rain
995,2016-10-14,16.22,21,-6.5,29.6,9.1,13.5,116,0.0,7.11,196.34,0.0,21.94,12.94,27,14,29.806,29.439,21.9,29.9,73.6,No Rain
996,2016-10-15,15.44,24,-6.0,29.5,9.3,13.8,117,0.0,7.11,196.34,0.0,22.28,5.61,48,15,29.7,29.412,24.2,33.4,73.9,No Rain
997,2016-10-16,15.94,21,-6.67,29.4,7.3,11.5,117,0.0,7.11,196.34,0.0,21.17,6.06,46,15,29.617,29.319,25.3,39.1,73.2,No Rain
998,2016-10-17,10.22,37,-4.44,29.4,7.5,12.4,116,0.0,7.11,196.34,0.0,15.5,4.44,58,23,29.658,29.131,25.3,36.8,59.9,No Rain
999,2016-10-18,6.94,43,-5.33,29.8,4.7,7.1,118,1.27,8.38,197.61,0.25,12.28,2.56,85,29,29.907,29.658,17.3,26.5,54.1,Rain
1000,2016-10-19,3.67,48,-7.44,30.1,5.9,9.8,114,0.51,8.89,198.12,0.25,8.56,0.28,88,24,30.34,29.904,24.2,27.6,47.4,Rain
1001,2016-10-20,4.39,33,-12.94,30.3,3.1,5.0,120,0.0,8.89,198.12,0.0,14.44,-7.72,66,7,30.557,30.014,18.4,25.3,58.0,No Rain
1002,2016-10-21,11.39,16,-14.5,29.9,5.3,8.0,118,0.0,8.89,198.12,0.0,19.11,-0.11,40,10,30.083,29.794,19.6,26.5,66.4,No Rain
1003,2016-10-22,11.06,24,-10.22,29.8,5.4,7.8,115,0.0,8.89,198.12,0.0,21.56,-2.78,49,12,29.956,29.604,19.6,25.3,73.0,No Rain
1004,2016-10-23,6.39,39,-7.61,30.1,2.0,3.2,117,0.0,8.89,198.12,0.0,20.22,-2.78,60,16,30.268,29.929,15.0,24.2,72.9,No Rain
1005,2016-10-24,10.06,35,-5.83,30.0,3.4,5.2,109,0.0,8.89,198.12,0.0,19.78,0.83,58,17,30.214,29.923,17.3,26.5,67.6,No Rain
1006,2016-10-25,10.83,45,-0.94,29.9,5.3,8.0,112,0.0,8.89,198.12,0.0,16.28,2.11,57,29,30.028,29.724,17.3,24.2,61.3,No Rain
1007,2016-10-26,11.11,37,-3.94,30.0,5.7,8.1,105,0.0,8.89,198.12,0.0,18.33,2.17,56,18,30.179,29.898,19.6,21.9,65.0,No Rain
1008,2016-10-27,15.72,22,-6.61,29.9,5.5,7.6,101,0.0,8.89,198.12,0.0,21.56,7.44,36,14,30.113,29.687,21.9,26.5,73.7,No Rain
1009,2016-10-28,15.17,32,-1.78,29.7,6.5,10.0,110,0.0,8.89,198.12,0.0,20.06,10.89,46,24,29.798,29.641,23.0,33.4,74.9,No Rain
1010,2016-10-29,12.0,46,0.22,29.8,6.0,9.0,111,0.0,8.89,198.12,0.0,17.78,3.5,73,28,30.08,29.577,21.9,33.4,64.0,No Rain
1011,2016-10-30,11.67,45,-0.72,29.9,1.8,2.5,79,0.0,8.89,198.12,0.0,17.06,1.44,82,27,30.135,29.496,16.1,26.5,62.7,No Rain
1012,2016-10-31,14.17,30,-3.61,29.5,11.5,16.1,116,0.0,8.89,198.12,0.0,17.56,10.06,44,21,29.642,29.364,36.8,46.0,63.6,No Rain
1013,2016-11-01,10.17,43,-2.61,29.7,3.0,4.3,114,0.76,0.76,198.88,0.25,15.67,3.28,75,27,29.873,29.549,15.0,20.7,60.2,Rain
1014,2016-11-02,6.11,68,0.44,30.0,0.9,1.8,97,0.0,0.76,198.88,0.0,12.67,-2.33,87,36,30.452,29.636,10.4,12.7,54.8,No Rain
1015,2016-11-03,3.33,54,-8.83,30.4,0.8,1.7,116,0.25,1.02,199.14,0.25,17.17,-6.72,91,8,30.656,30.098,8.1,12.7,62.9,Rain
1016,2016-11-04,3.83,42,-9.78,30.4,0.9,1.9,120,0.0,1.02,199.14,0.0,18.78,-7.28,64,14,30.66,30.122,8.1,11.5,65.8,No Rain
1017,2016-11-05,5.22,52,-5.06,30.1,0.9,1.8,108,0.0,1.02,199.14,0.0,16.72,-3.22,76,23,30.327,29.893,9.2,13.8,62.1,No Rain
1018,2016-11-06,7.72,46,-4.61,29.9,6.8,10.1,108,0.0,1.02,199.14,0.0,14.94,-2.28,85,23,30.004,29.854,19.6,26.5,58.9,No Rain
1019,2016-11-07,7.33,40,-6.17,30.1,4.1,6.6,113,0.0,1.02,199.14,0.0,13.61,-4.0,75,26,30.455,29.862,15.0,25.3,56.5,No Rain
1020,2016-11-08,2.44,55,-7.39,30.5,0.9,1.9,119,0.0,1.02,199.14,0.0,15.44,-7.0,86,19,30.715,30.35,10.4,11.5,59.8,No Rain
1021,2016-11-09,5.0,42,-9.67,30.3,0.9,1.8,113,0.0,1.02,199.14,0.0,20.5,-5.89,74,11,30.559,30.127,11.5,13.8,71.4,No Rain
1022,2016-11-10,4.89,44,-7.11,30.3,1.9,3.5,117,0.0,1.02,199.14,0.0,15.83,-3.83,65,22,30.527,30.139,12.7,17.3,60.5,No Rain
1023,2016-11-11,1.56,61,-5.83,30.4,1.1,2.1,122,0.0,1.02,199.14,0.0,11.22,-6.22,82,33,30.58,30.253,6.9,11.5,52.2,No Rain
1024,2016-11-12,6.67,45,-6.89,30.1,5.4,8.0,113,0.0,1.02,199.14,0.0,15.17,-5.06,86,19,30.377,29.891,18.4,25.3,59.3,No Rain
1025,2016-11-13,8.56,35,-6.11,30.0,10.3,14.8,110,0.0,1.02,199.14,0.0,11.17,6.56,47,27,30.044,29.877,20.7,32.2,52.1,No Rain
1026,2016-11-14,11.22,27,-7.06,29.9,10.9,16.2,116,0.0,1.02,199.14,0.0,16.44,6.39,39,20,30.019,29.833,24.2,34.5,61.6,No Rain
1027,2016-11-15,13.72,19,-10.39,29.8,10.0,15.0,116,0.0,1.02,199.14,0.0,19.11,6.0,39,11,29.949,29.597,25.3,34.5,66.4,No Rain
1028,2016-11-16,13.44,16,-12.33,29.4,12.5,19.2,116,0.0,1.02,199.14,0.0,18.28,2.39,47,10,29.605,29.21,28.8,42.6,64.9,No Rain
1029,2016-11-17,-3.22,80,-6.33,29.7,3.1,5.2,104,0.0,1.02,199.14,0.0,2.33,-7.72,89,47,30.185,29.4,9.2,16.1,36.2,No Rain
1030,2016-11-18,-5.89,60,-13.0,30.4,3.8,5.9,111,2.03,3.05,201.17,0.25,2.11,-12.22,80,25,30.638,30.185,13.8,19.6,35.8,Rain
1031,2016-11-19,6.61,27,-11.94,30.1,9.7,14.3,110,0.0,3.05,201.17,0.0,12.0,-12.28,81,19,30.541,29.866,24.2,34.5,53.6,No Rain
1032,2016-11-20,6.89,42,-6.17,29.9,4.9,7.5,106,0.0,3.05,201.17,0.0,13.72,-1.44,76,24,30.071,29.832,20.7,33.4,56.7,No Rain
1033,2016-11-21,4.83,60,-3.0,29.7,2.9,4.5,102,0.25,3.3,201.42,0.25,12.28,-3.28,85,32,29.943,29.484,13.8,19.6,54.1,Rain
1034,2016-11-22,1.89,66,-4.56,29.8,3.1,5.1,109,0.51,3.56,201.93,0.25,6.83,-3.89,92,32,30.135,29.501,12.7,19.6,44.3,Rain
1035,2016-11-23,1.28,43,-12.5,30.0,7.0,10.3,111,0.0,3.56,201.93,0.0,8.89,-9.33,83,11,30.268,29.786,23.0,34.5,48.0,No Rain
1036,2016-11-24,0.0,37,-14.17,30.1,12.2,17.5,108,0.0,3.56,201.93,0.0,3.72,-2.78,85,16,30.368,29.784,26.5,40.3,38.7,No Rain
1037,2016-11-25,2.67,19,-16.17,30.3,5.0,7.7,112,0.0,3.56,201.93,0.0,10.22,-4.39,31,9,30.407,30.072,18.4,26.5,50.4,No Rain
1038,2016-11-26,3.06,17,-13.94,30.0,4.3,6.9,114,0.0,3.56,201.93,0.0,12.78,-5.61,39,3,30.38,29.648,13.8,24.2,55.0,No Rain
1039,2016-11-27,-0.78,45,-11.56,29.4,12.2,17.9,105,0.0,3.56,201.93,0.0,4.17,-4.56,88,28,29.648,29.218,31.1,43.7,39.5,No Rain
1040,2016-11-28,-2.72,38,-15.33,29.4,9.8,15.3,104,0.0,3.56,201.93,0.0,0.11,-5.0,54,27,29.527,29.281,25.3,39.1,32.2,No Rain
1041,2016-11-29,-5.0,36,-17.72,29.8,10.8,15.9,100,0.0,3.56,201.93,0.0,-3.56,-6.33,48,31,29.989,29.527,23.0,42.6,25.6,No Rain
